sentence,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
the man knows whether the woman fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman sees the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the woman sees the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the woman saw the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the woman saw the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the women play.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women played.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women fall.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women see the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the women see the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the women saw the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the women saw the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the book fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the books fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows who plays.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who played.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who falls.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who fell.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who sees the woman.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who sees the women.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who sees the book.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who sees the books.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the woman.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the women.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the book.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the books.,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows which woman plays.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman played.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman falls.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman fell.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman sees the book.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which woman sees the books.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which woman saw the book.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which woman saw the books.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which women play.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women played.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women fall.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women fell.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women see the book.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which women see the books.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which women saw the book.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which women saw the books.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which book fell.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which books fell.,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows who the woman sees.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,4.0,8,
the man knows who the woman saw.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows who the women see.,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows who the women saw.,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows whom the woman sees.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,4.0,8,
the man knows whom the woman saw.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows whom the women see.,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows whom the women saw.,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows which book the woman sees.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,4.0,9,
the man knows which book the woman saw.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the man knows which book the women see.,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the man knows which book the women saw.,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the man knows which books the woman sees.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,4.0,9,
the man knows which books the woman saw.,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the man knows which books the women see.,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the man knows which books the women saw.,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the women know that the man plays.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man played.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man falls.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man sees the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the man sees the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the man saw the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the man saw the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the men play.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men played.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men fall.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men see the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the men see the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the men saw the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the men saw the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the book fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the books fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know whether the man plays.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man played.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man falls.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man sees the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the man sees the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the man saw the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the man saw the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the men play.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men played.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men fall.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men see the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the men see the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the men saw the book.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the men saw the books.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the book fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the books fell.,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know who plays.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who played.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who falls.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who fell.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who sees the man.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who sees the men.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who sees the book.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who sees the books.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the man.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the men.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the book.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the books.,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know which man plays.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man played.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man falls.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man fell.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man sees the book.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which man sees the books.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which man saw the book.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which man saw the books.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which men play.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men played.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men fall.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men fell.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men see the book.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,6.0,9,
the women know which men see the books.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,6.0,9,
the women know which men saw the book.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the women know which men saw the books.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the women know which book fell.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which books fell.,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know who the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know who the man saw.,N,3.0,sg,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know who the men see.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know who the men saw.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the man saw.,N,3.0,sg,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the men see.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the men saw.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know which book the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the women know which book the man saw.,N,3.0,sg,m,True,Trans,,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the women know which book the men see.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the women know which book the men saw.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the women know which books the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the women know which books the man saw.,N,3.0,sg,m,True,Trans,,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the women know which books the men see.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the women know which books the men saw.,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the men know that the woman plays.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the men know that the woman played.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the men know that the woman falls.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the men know that the woman fell.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the men know that the woman sees the book.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the men know that the woman sees the books.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the men know that the woman saw the book.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the men know that the woman saw the books.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the men know that the women play.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the men know that the women played.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the men know that the women fall.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the men know that the women fell.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the men know that the women see the book.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the men know that the women see the books.,N,3.0,pl,m,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
